Ticker,Date,3_day,3_day_single,7_day,7_day_single,15_day,15_day_single,30_day,30_day_single,3_day_alpha,3_day_single_alpha,7_day_alpha,7_day_single_alpha,15_day_alpha,15_day_single_alpha,30_day_alpha,30_day_single_alpha,3_day_diff,7_day_diff,15_day_diff,30_day_diff,3_day_pct_change,7_day_pct_change,15_day_pct_change,30_day_pct_change,3_day_single_diff,7_day_single_diff,15_day_single_diff,30_day_single_diff,3_day_single_pct_change,7_day_single_pct_change,15_day_single_pct_change,30_day_single_pct_change
EXPO,2016-10-19,-3.2585535863810695,-3.372994357024505,-3.346379311127503,-4.75641076509435,-3.6313846890551322,-5.94441891047792,-3.8064412276884365,-6.004719436336339,-3.267168967747569,-3.3729959436343337,-3.243191421664406,-4.756401144079403,-3.58386714826335,-5.944547589154206,-3.784150893129275,-6.004709733325272,-0.00861538136649953,0.1031878894630971,0.047517540791782054,0.02229033455916163,0.2636956169560796,3.1816774296393846,1.3258733883260108,0.5890445489272973,-1.5866098288519481e-06,9.62101494739187e-06,-0.00012867867628596485,9.703011067507816e-06,4.703859285233556e-05,0.00020227509530746293,0.0021646504524707377,0.0001615900101491585
SYF,2016-04-22,-5.728886286235817,-6.2311902916158015,-4.356876307677926,-4.3493198373737325,-4.15034313987171,-4.78180728620402,-4.16935750942689,-6.212542174160279,0.0,0.0,-4.2475090965747055,-4.349309718116644,-4.100437008756792,-4.781808947714126,-4.144953893531993,-6.212606045850688,5.728886286235817,0.1093672111032209,0.04990613111491804,0.02440361589489637,inf,2.5748552531980984,1.217092983219587,0.588754821446315,6.2311902916158015,1.0119257088270217e-05,-1.6615101054995307e-06,-6.38716904086678e-05,inf,0.00023266352005513413,3.4746476148817934e-05,0.001028098191600718
MKSI,2018-04-25,-3.4681432587336696,-3.5924155766269292,-3.682961695924236,-4.1887105766038175,-3.9788953921914882,-4.013073682041269,-3.945529949034191,-4.83719078138072,-3.1224105982242087,-3.5924245479357797,-3.5715936812212212,-4.188707317076508,-3.933428811110029,-4.0130815926119725,-3.922445600186238,-4.8371633399677,0.34573266050946083,0.11136801470301494,0.04546658108145918,0.023084348847953073,11.072620004111165,3.1181602568222515,1.1559019691175834,0.588519286203919,-8.971308850469484e-06,3.2595273093960486e-06,-7.91057070337331e-06,2.744141302013503e-05,0.00024972852542232046,7.78170223569362e-05,0.00019711960798246816,0.0005673038326697951
EXPO,2015-04-22,-3.2256885495205245,-7.2161890466353675,-3.414391388099295,-3.7987442309994672,-3.654193990303803,-6.185620984230874,-3.9585155040864985,-6.8641338571957995,-3.027525841714284,-7.216184774161612,-3.3065954624644087,-3.7987322296298998,-3.6066551206683526,-6.185522468960485,-3.935379429580593,-6.864035475906029,0.19816270780624068,0.10779592563488638,0.04753886963545062,0.02313607450590549,6.545368005646303,3.260027628373565,1.3180874811961822,0.5878994622983833,4.2724737552291e-06,1.2001369567471443e-05,9.85152703885106e-05,9.838128977079919e-05,5.920682311970709e-05,0.00031593091700071486,0.00159267500656362,0.0014332864408427785
INDB,2016-10-21,-3.548829395799303,-3.1795500215928714,-3.6791635970911605,-5.393696727127509,-3.891742032100225,-6.277633208773068,-3.757954291899968,-7.165935214550909,0.0,0.0,-3.570349339821217,-5.393627524352514,-3.840004751455977,-6.277582844333071,-3.735996554469778,-7.166265844631664,3.548829395799303,0.10881425726994332,0.051737280644247985,0.021957737430189805,inf,3.0477201784235524,1.347323349655525,0.5877344132964839,3.1795500215928714,6.920277499489202e-05,5.036443999717477e-05,-0.0003306300807555118,inf,0.0012830469787251315,0.0008022903280781072,0.004613701025383963
SSP,2015-05-08,-7.5015798544207675,-4.936156456536172,-4.185215577774579,-6.299311634455204,-4.179247393879818,-5.294659023616986,-3.8423187292184133,-3.021729951781985,0.0,0.0,-4.102866834456767,-6.299408645689081,-4.1267359957739655,-5.294674355342241,-3.8198692002985783,-3.0217306514154507,7.5015798544207675,0.08234874331781139,0.05251139810585226,0.022449528919834982,inf,2.007102512473199,1.2724680754869515,0.5877041265727168,4.936156456536172,-9.701123387717558e-05,-1.533172525469695e-05,-6.996334658282422e-07,inf,0.0015400054089769832,0.00028956880491106096,2.3153402686653e-05
LITE,2016-05-04,-4.115122659877968,-4.865910874565634,-4.129867824776954,-4.626252739051741,-3.8806485513761517,-2.8379946149528195,-3.59887673820775,-6.417117737341119,-5.480187877421326,-4.865913691578901,-4.372458871242911,-4.626250758516724,-3.903375216300144,-2.8379949206824278,-3.6201316442186737,-6.417140634607239,-1.365065217543358,-0.24259104646595642,-0.022726664923992335,-0.021254906010923946,24.909095236816633,5.5481607399773605,0.5822311119127832,0.5871307482662376,-2.817013267097934e-06,1.9805350168766722e-06,-3.057296082964456e-07,-2.289726611959253e-05,5.7892791480727326e-05,4.2810801235332834e-05,1.0772732751154095e-05,0.0003568141548294735
TXN,2016-01-27,-4.0228763825151335,-3.346587123369419,-3.661637805267539,-4.866350909916217,-3.856216883237971,-4.921145847604378,-3.998864895807917,-5.6331068882533835,-4.329742268362297,-3.346584741349226,-3.55076755594452,-4.866350304709472,-3.809066876745212,-4.921163877549624,-3.975557392891292,-5.63309641330342,-0.3068658858471638,0.11087024932301892,0.04715000649275902,0.023307502916624756,7.087393817628647,3.122430504846914,1.2378361425107862,0.5862700651310174,2.3820201930924156e-06,6.052067451634002e-07,-1.8029945246134105e-05,1.0474949963423796e-05,7.117764458975177e-05,1.2436563487377877e-05,0.0003663756317562764,0.00018595367795739475
SXC,2016-04-27,-3.181028114111356,-3.8594031078623403,-3.3050445693470722,-3.778500109995511,-2.8261151756286664,-3.1220244719198065,-3.0386024292382343,-4.1794981911774745,-3.0784523227930016,-3.859413050412085,-3.255909531810412,-3.7784916084286113,-2.7802675929305174,-3.122025996609015,-3.020907448853929,-4.179502364029092,0.10257579131835426,0.04913503753666015,0.045847582698149036,0.017694980384305392,3.3320571690806586,1.509103279947068,1.6490348919912339,0.5857504966270486,-9.942549744845763e-06,8.501566899798974e-06,-1.5246892086651087e-06,-4.172851617134654e-06,0.000257618182220329,0.00022499896204174929,4.883653148055616e-05,9.984087227820047e-05
CSGS,2016-05-04,-3.1623500370681192,-3.9425442607445063,-3.514354155395291,-4.248984535671592,-3.7924829618996574,-5.2277653508645745,-3.994230557493595,-5.3146348127001755,-2.840903447555768,-3.9425522053078756,-3.403482845541748,-4.248963509463513,-3.744910944858055,-5.2276997806975745,-3.970977023025264,-5.314612428705496,0.3214465895123513,0.11087130985354277,0.04757201704160252,0.023253534468330894,11.314942427519483,3.2575839187429447,1.2703110365527175,0.5855872329025801,-7.944563369388646e-06,2.102620807864497e-05,6.55701670000397e-05,2.2383994679131547e-05,0.00020150813370823205,0.0004948549930309899,0.0012542833320717231,0.0004211783075324595
PTEN,2015-04-23,-3.1069130626747605,-3.590909368210516,-3.5858210830819073,-4.586741029971452,-3.6324848961711065,-3.1710041444172212,-3.645018617527695,-5.3706373894486115,0.0,0.0,-3.584940292362414,-4.608497966047315,-3.6589413050094164,-3.1710065824494635,-3.6664570324493546,-5.370638006628072,3.1069130626747605,0.0008807907194934295,-0.02645640883830991,-0.021438414921659543,inf,0.024569187982570375,0.7230618540420074,0.5847174733515897,3.590909368210516,-0.02175693607586293,-2.438032242313426e-06,-6.171794604270531e-07,inf,0.47210471255830333,7.688512082589728e-05,1.149173449533133e-05
LECO,2017-02-14,-4.467747747775389,-6.346530349041684,-4.588544844361481,-7.953921919863334,-4.123308254460061,-3.2303422678782043,-4.203008264461658,-5.618478611820617,-4.2819957316811985,-6.3465715388212995,-4.451933378342811,-7.954254939717873,-4.071614913996503,-3.230341372520712,-4.178619297242172,-5.61847416448535,0.18575201609419079,0.13661146601867014,0.051693340463558,0.0243889672194868,4.337977609829629,3.0685873846010345,1.269602886212495,0.5836609053038923,-4.1189779615535826e-05,-0.00033301985453881855,8.953574921477525e-07,4.447335267165897e-06,0.0006490083561428773,0.004186688219860229,2.771711682747275e-05,7.915557030194641e-05
WOR,2017-06-29,-3.4916869021699237,-2.966021005990813,-3.638975629709541,-3.8068710558142014,-3.960550079615258,-5.234752110525023,-4.038128134999414,-3.695059189608968,0.0,0.0,-3.5012665841744273,-3.8068644850679867,-3.9079508431183174,-5.234730754368413,-4.014696990712564,-3.6950618499974395,3.4916869021699237,0.13770904553511354,0.05259923649694054,0.02343114428684956,inf,3.933120835687075,1.3459544044563623,0.5836341906015375,2.966021005990813,6.570746214684675e-06,2.1356156610252697e-05,-2.6603884712983472e-06,inf,0.00017260257727738182,0.0004079704881178629,7.199848282107079e-05
INGN,2016-08-04,-5.40151847366401,-6.79828936734978,-3.5106755065186896,-5.094105047057641,-3.8078860596007527,-5.3114494741744664,-4.038557321197769,-5.892162964155501,0.0,0.0,-3.4003429418477356,-5.094100692741576,-3.7605430748103075,-5.311445084929318,-4.015136827882727,-5.8921619973153385,5.40151847366401,0.11033256467095409,0.047342984790445186,0.023420493315041924,inf,3.2447481491675583,1.2589401011669916,0.5833049860816844,6.79828936734978,4.354316065047215e-06,4.389245148672671e-06,9.668401625972933e-07,inf,8.54776206377613e-05,8.263749466461972e-05,1.6408920240784575e-05
VRSN,2015-10-22,-3.332443199675875,-2.760594338055942,-3.6657766636742894,-6.225772368191019,-3.955450977784503,-4.207526444397556,-4.017599915768565,-3.1529657387594785,0.0,0.0,-3.554422869692872,-6.225795237250208,-3.9099681650821942,-4.207525650226098,-3.9943197330360882,-3.15296699357767,3.332443199675875,0.11135379398141731,0.045482812702308806,0.02328018273247645,inf,3.1328234727186275,1.1632527627332403,0.5828322289758499,2.760594338055942,-2.28690591885794e-05,7.941714574855041e-07,-1.2548181915761347e-06,inf,0.00036732751908943515,1.887502355316189e-05,3.9798012289126227e-05
MPWR,2015-04-22,-3.322637663124961,-2.7129201986184177,-3.4658735880188134,-3.901882512615833,-3.764472601302851,-4.992599458927534,-4.000741510904705,-7.497577035726667,-3.1812269748599817,-2.7129209473285694,-3.3573271997138217,-3.901874591756877,-3.717276904258974,-4.992568287838362,-3.9775594267897167,-7.497391902838247,0.14141068826497927,0.10854638830499175,0.04719569704387716,0.023182084114988122,4.445161863095396,3.233119140554553,1.2696309222970155,0.5828218167867413,-7.487101516545636e-07,7.920858955845489e-06,3.117108917205513e-05,0.0001851328884194814,2.7597934705462878e-05,0.00020300137202203117,0.000624349781013237,0.002469297201196014
GPI,2017-02-02,-4.244546444103598,-4.176152977886246,-4.181426566346534,-4.183812058644428,-4.2221187797258315,-4.664211268664947,-4.091423456767064,-4.737597656066787,0.0,0.0,-4.072815257956427,-4.183810183468637,-4.183417506742403,-4.664193515829556,-4.067731706934596,-4.737595883690001,4.244546444103598,0.10861130839010702,0.0387012729834284,0.02369174983246758,inf,2.6667379075918056,0.925111417185917,0.582431476296195,4.176152977886246,1.8751757906443345e-06,1.7752835391071642e-05,1.7723767857802386e-06,inf,4.481981037413361e-05,0.0003806196147484286,3.7410890022974614e-05
DIS,2015-11-05,-4.002571170065647,-3.7453127500463315,-4.4890739183141175,-5.929220146963839,-4.588313655626596,-4.469200581874005,-4.264234782525626,-3.8631008327279384,0.0,0.0,-4.42033643503272,-5.929245876009029,-4.56571388677318,-4.469198835589082,-4.239567810531103,-3.863100912902327,4.002571170065647,0.06873748328139762,0.02259976885341608,0.024666971994522946,inf,1.5550283172255601,0.4949887227687952,0.5818275139567315,3.7453127500463315,-2.572904518949315e-05,1.746284922887753e-06,-8.017438846152913e-08,inf,0.0004339345294078334,3.907378004714746e-05,2.0753894415171917e-06
GPN,2016-07-28,-3.514595720297308,-3.097844187057003,-3.7039939621536817,-5.208921198147192,-3.970205263781494,-6.148113451753327,-4.1581672647881085,-5.093759373650838,0.0,0.0,-3.6031189726269095,-5.208939537106871,-3.9226488578229435,-6.148067527832539,-4.134118782210889,-5.0937501845068045,3.514595720297308,0.10087498952677221,0.047556405958550485,0.024048482577219588,inf,2.7996574715718516,1.2123543983221614,0.5817075861656467,3.097844187057003,-1.8338959678843025e-05,4.592392078794916e-05,9.18914403325033e-06,inf,0.000352067048354122,0.0007469651330283833,0.00018040036712440493
MHO,2016-02-04,-12.019265990917571,-5.8283724206912195,-3.845538483410448,-3.182334787592931,-3.7074777007452733,-5.122172864665812,-3.8918670335926957,-4.279332635419496,0.0,0.0,-3.762777058454221,-3.1823338711574283,-3.6549319875969433,-5.122176652059181,-3.869391042352682,-4.279333491345804,12.019265990917571,0.08276142495622718,0.05254571314833001,0.02247599124001365,inf,2.1994772390322335,1.4376659627769965,0.5808663687386765,5.8283724206912195,9.164355025959026e-07,-3.787393369591996e-06,-8.559263084961799e-07,inf,2.8797591318179042e-05,7.394109236879628e-05,2.0001392979237063e-05
ORCL,2017-12-14,-3.5541632486487473,-3.2792387838179757,-4.156183869823122,-4.347183651484766,-4.400500281569503,-5.288324056912846,-4.383823834831203,-4.470621292380614,0.0,0.0,-4.1223714565598675,-4.347151297634097,-4.3710854742950795,-5.288267010894529,-4.3585135647755315,-4.470617855488347,3.5541632486487473,0.033812413263254903,0.02941480727442336,0.025310270055671324,inf,0.8202175281766452,0.6729405647041724,0.5807087595234967,3.2792387838179757,3.2353850668798145e-05,5.704601831713063e-05,3.436892267671965e-06,inf,0.0007442540747640064,0.0010787280256388018,7.68773439996145e-05
AEO,2016-03-02,-3.609702885633697,-3.675613414851734,-3.9349514778630246,-4.48173438669268,-4.09030544366082,-3.8669005301433774,-4.222412893804336,-5.627082167830523,-3.2684841403929674,-3.675634223416587,-3.8293734419701715,-4.481746261602582,-4.044423607075143,-3.8669025653682803,-4.198034874543933,-5.6270213857406555,0.3412187452407296,0.10557803589285308,0.045881836585676794,0.024378019260402617,10.439663482647497,2.757057714343324,1.1344468592610588,0.5807007323408908,-2.0808564852980993e-05,-1.1874909901621322e-05,-2.035224902829924e-06,6.078208986792788e-05,0.0005661217517351047,0.00026496167360833797,5.263191581441078e-05,0.0010801823149624915
HST,2016-02-17,-3.890800408316278,-4.076237911651523,-3.97578047426793,-5.113319529097963,-4.0105976075245096,-4.602037867735313,-3.948904145335315,-4.332532663267101,-3.556703450496905,-4.076232806386797,-3.877777546313452,-5.113325564575599,-3.963400570984604,-4.602040283010533,-3.926119914499823,-4.332525983287393,0.3340969578193733,0.09800292795447829,0.04719703653990548,0.022784230835492192,9.393444307894065,2.5272962872160702,1.190821762640575,0.5803243744885679,5.10526472563555e-06,-6.035477635890629e-06,-2.415275219824764e-06,6.679979708046346e-06,0.00012524467978463903,0.00011803429215819094,5.248270487203895e-05,0.00015418210378458652
RGLD,2017-02-02,-5.861510243158943,-4.376837140157699,-4.165851330535732,-3.990086916103421,-4.2935388633366784,-3.974099679572781,-4.106755356190621,-4.330418014599459,0.0,0.0,-4.068731529206381,-3.990105746267427,-4.258587259597396,-3.9740864458465976,-4.083063972762552,-4.330423687230173,5.861510243158943,0.0971198013293515,0.03495160373928208,0.023691383428068313,inf,2.386979839593767,0.8207323604914549,0.580235420902284,4.376837140157699,-1.8830164006278238e-05,1.3233726183337069e-05,-5.672630713604576e-06,inf,0.00047192142774394013,0.00033300046095292965,0.00013099481998337458
SPSC,2018-04-26,-3.3552646243421793,-2.9163152903812306,-3.797147957086321,-5.660457316940661,-3.9530628413569353,-4.119180731347117,-4.214113088690038,-4.494034744503835,0.0,0.0,-3.7203263519015994,-5.660457321189836,-3.905913848256121,-4.119177332653714,-4.189803508559229,-4.494031684102217,3.3552646243421793,0.0768216051847217,0.04714899310081444,0.02430958013080886,inf,2.0649157605610395,1.2071181017437218,0.5802081190955022,2.9163152903812306,-4.249174345716256e-09,3.3986934031560168e-06,3.060401617460684e-06,inf,7.506768631236802e-08,8.25090334473768e-05,6.809924434415881e-05
DIS,2016-02-09,-3.7232190778893717,-4.6775981055311435,-3.7693666103453825,-3.9471861644114066,-4.03539120976664,-7.553366573349319,-4.23290639124658,-5.059535279721303,-3.5285759219667443,-4.677601572656235,-3.6255403776172908,-3.947192686895631,-3.9829560587808173,-7.553600995664155,-4.208519623240498,-5.059527843824821,0.19464315592262738,0.1438262327280917,0.052435150985822965,0.02438676800608164,5.516195774927181,3.9670288494377344,1.3164883119969284,0.5794619055929264,-3.4671250919160457e-06,-6.522484224280589e-06,-0.00023442231483628007,7.435896482554938e-06,7.412185578574608e-05,0.00016524362354882556,0.0031034511218005945,0.00014696818976162938
AAOI,2016-08-04,-2.564436549443251,-1.8729727487395944,-2.6317379430794707,-5.605798252455316,-2.9341880812343066,-3.5070587341397745,-2.976710637275082,-3.8356648780754954,0.0,0.0,-2.536255821047663,-5.605802039096031,-2.9073925461840977,-3.5070577690266287,-2.9595654756856344,-3.8356671818810644,2.564436549443251,0.09548212203180784,0.02679553505020893,0.017145161589447344,inf,3.764688137506831,0.9216345789073994,0.5793134745726607,1.8729727487395944,-3.786640714764644e-06,9.651131458454643e-07,-2.303805568981687e-06,inf,6.754859854764444e-05,2.7519168756473834e-05,6.006270773085868e-05
GMED,2016-05-03,-3.098581578577827,-4.315330855615498,-3.2230105818597816,-4.98317940328123,-3.5851873750322776,-4.992557106692214,-3.7873655823645906,-4.979568983415407,-2.921423486338156,-4.3153352526913435,-3.1121507590473403,-4.983178433269459,-3.538121772926467,-4.992556165965092,-3.7655642296051823,-4.979569459980171,0.17715809223967094,0.11085982281244133,0.047065602105810456,0.02180135275940831,6.0641017321911415,3.5621610710908045,1.3302425729366953,0.5789664292008152,-4.3970758456524095e-06,9.700117713506984e-07,9.407271219785684e-07,-4.765647636517656e-07,0.00010189418870550294,1.9465724222808423e-05,1.8842594669072093e-05,9.57040096501964e-06
ALOG,2015-12-08,-3.9653470405914995,-3.904669212405155,-4.097235346000474,-5.24381749629301,-4.235652023974467,-5.942889807089011,-4.217787171422929,-3.820896845825191,-3.765711275934461,-3.904658672135455,-3.998414396483964,-5.2437891615251395,-4.20065316840798,-5.942918633174828,-4.193522035912118,-3.820901709820289,0.19963576465703836,0.09882094951651021,0.03499885556648685,0.02426513551081033,5.301409216708967,2.471503444050451,0.833176512398218,0.5786337904751825,1.0540269700154425e-05,2.8334767870674682e-05,-2.8826085817001967e-05,-4.863995097803553e-06,0.00026994087281872347,0.0005403491063022375,0.0004850493098809682,0.0001272996655554462
POWL,2017-12-06,-4.872564677507705,-6.327664818471072,-4.581920627575127,-5.19366385405821,-4.3843665462293355,-3.845250392712466,-4.454298849164348,-5.280516132013454,-4.656175781481978,-6.32757952110258,-4.471188596672795,-5.19365103630765,-4.337136600123982,-3.8452524823631697,-4.42867865500323,-5.280492761988419,0.21638889602572675,0.11073203090233186,0.047229946105353804,0.02562019416111827,4.647352380602221,2.4765681095342824,1.0889660727772255,0.5785065062730226,8.529736849194336e-05,1.2817750559612762e-05,-2.089650703585022e-06,2.3370025035163167e-05,0.001348025231567225,0.0002467965304177493,5.434365397771719e-05,0.00044257280690529656
BIO,2017-02-23,-6.49427334000355,-7.783200888419985,-4.385101706054636,-5.772512005741623,-4.541268808597261,-4.844855936551541,-4.240868279682064,-6.813389020778814,0.0,0.0,-4.275435231964436,-5.772512984521382,-4.493843370205221,-4.844851542582899,-4.216493344349115,-6.813394557217971,6.49427334000355,0.1096664740901998,0.04742543839203961,0.024374935332948766,inf,2.5650364966425023,1.0553424871564632,0.578085469187701,7.783200888419985,-9.78779758575854e-07,4.393968642268931e-06,-5.536439156905715e-06,inf,1.6955869327628854e-05,9.069356622486739e-05,8.125816155825768e-05
REX,2017-05-24,-3.629008420891981,-5.425160605940739,-3.4506768267716175,-3.1738994146225044,-3.8630262855643576,-4.771830505053958,-3.9482885936868817,-3.712715322775351,-3.427876877624719,-5.4251648637070895,-3.315403848180424,-3.1739003625923345,-3.8117934328318364,-4.771820800348855,-3.9256024723276757,-3.7127121249004094,0.20113154326726201,0.13527297859119347,0.051232852732521206,0.022686121359206002,5.867525306411595,4.080135777891271,1.3440616244112573,0.5779016474318227,-4.25776635015751e-06,-9.479698301895212e-07,9.704705103530387e-06,3.1978749417405083e-06,7.84817873211713e-05,2.9867661926704323e-05,0.00020337530493225777,8.613312409257394e-05
SPG,2015-04-24,-5.168565379945573,-5.08323910633483,-4.234223783686375,-4.2153972307073415,-4.2241755393706635,-3.7062209496577427,-4.4076554141819715,-7.738345994331865,0.0,0.0,-4.126004200985696,-4.215383754473639,-4.171910543119285,-3.7062280883786722,-4.3823437796157725,-7.738161042264691,5.168565379945573,0.10821958270067977,0.05226499625137837,0.025311634566199004,inf,2.622866517557745,1.2527832442998763,0.5775821304557315,5.08323910633483,1.3476233702292006e-05,-7.138720929500408e-06,0.00018495206717350499,inf,0.00031969174071020583,0.0001926141823781632,0.002390129465687314
SNPS,2017-02-15,-3.2873423570671547,-6.154989459063595,-3.566418281991424,-5.535368204638744,-3.836579373469046,-4.072983177831426,-4.12462370603195,-5.226885134995476,-3.02708772217266,-6.15499957971026,-3.4420351693243187,-5.535363797681233,-3.7839604696455127,-4.072979733851239,-4.10094117139847,-5.226877876932253,0.2602546348944945,0.12438311266710533,0.05261890382353318,0.02368253463347969,8.597525370282282,3.6136502548148597,1.3905775244122092,0.5774902307463158,-1.0120646665612298e-05,4.406957510916243e-06,3.4439801872565567e-06,7.2580632233254505e-06,0.00016442968897958425,7.961459575181526e-05,8.455677200240017e-05,0.0001388603941821066
NTGR,2017-02-07,-3.2054378149759457,-4.323496207553284,-3.4236401469160653,-4.79211283025413,-3.700981481955334,-4.839791521117187,-3.9554129871261647,-6.272817550829721,-3.0283221390199304,-4.33027950921925,-3.3203441242432232,-4.792110676582738,-3.6492891751149092,-4.839803024705557,-3.9327031777934183,-6.2728769535459925,0.1771156759560153,0.1032960226728421,0.051692306840424695,0.022709809332746467,5.848640528491993,3.1110035227564086,1.4165034438192199,0.5774605482809055,-0.006783301665965524,2.153671391447176e-06,-1.1503588369876638e-05,-5.940271627125071e-05,0.15664812517353077,4.494202110087663e-05,0.00023768711890039148,0.000946977227692486
MDRX,2017-02-16,-6.777527274095907,-6.025874839567748,-4.834746682342128,-5.151643056572512,-4.7610059351038805,-4.911017875249781,-4.453140308087806,-3.8934516522422635,0.0,0.0,-4.723135350546959,-5.151638684288061,-4.709758942700551,-4.91101954881754,-4.427595927063491,-3.8934516149347087,6.777527274095907,0.11161133179516902,0.051246992403329195,0.02554438102431522,inf,2.363077140743891,1.0881022367982263,0.5769356880147143,6.025874839567748,4.372284450937514e-06,-1.6735677590418163e-06,3.730755482322934e-08,inf,8.487172177413193e-05,3.407780690762619e-05,9.58212879290012e-07
PVH,2016-08-25,-4.527739611683535,-6.236853339465477,-4.7651521164024375,-5.547423733922525,-4.591992958783812,-4.206813845763465,-4.643432097689151,-6.250212512684936,0.0,0.0,-5.0061033138263795,-5.547407074148453,-4.622586752964819,-4.2068094051474025,-4.670373728073057,-6.250250938409729,4.527739611683535,-0.240951197423942,-0.030593794181006828,-0.026941630383905846,inf,4.813148717056194,0.6618327749367752,0.5768624087182346,6.236853339465477,1.665977407139252e-05,4.440616062417746e-06,-3.842572479317852e-05,inf,0.0003003164153759142,0.00010555781436126533,0.0006147869129068167
ITGR,2017-07-27,-3.8068723948830145,-3.53424845577362,-4.314027212657627,-5.421636745265138,-4.139537022255574,-4.075275028176328,-4.147318412465499,-6.800108979197824,0.0,0.0,-4.221481225496411,-5.421640559955018,-4.093439476907277,-4.075274993615085,-4.12357785954384,-6.800169978502221,3.8068723948830145,0.0925459871612162,0.0460975453482968,0.023740552921659663,inf,2.1922633838157974,1.1261323297523127,0.575727044093837,3.53424845577362,-3.81468988042144e-06,3.456124364475954e-08,-6.099930439695811e-05,inf,7.036043496865622e-05,8.480714479123049e-07,0.0008970261712545247
AMWD,2016-02-25,-6.024975306686971,-4.565669022875115,-4.44222572905479,-5.1691735378137444,-4.218700118506561,-4.501121743883742,-3.934868997577578,-5.08244340583948,0.0,0.0,-4.3826452595401895,-5.169171928289837,-4.184846602246864,-4.50112458589973,-3.9123479224229487,-5.082439010108572,6.024975306686971,0.05958046951460094,0.0338535162596969,0.022521075154629422,inf,1.3594636569068768,0.8089547712817188,0.5756409092748055,4.565669022875115,1.6095239070423872e-06,-2.8420159887687646e-06,4.395730908157702e-06,inf,3.113697763144203e-05,6.314013163891739e-05,8.648861106675238e-05
SKYW,2016-07-28,-4.739279030971801,-4.449898495492834,-4.01974219666998,-4.529628369925902,-3.905799833450342,-7.958352053518097,-4.082006896765368,-3.717153675820917,0.0,0.0,-3.9629259441396103,-4.52962881701002,-3.85858166230817,-7.958576617814116,-4.058646693087623,-3.7171524459345946,4.739279030971801,0.05681625253036948,0.04721817114217197,0.02336020367774516,inf,1.4336945310418825,1.2237183316194602,0.5755663265179124,4.449898495492834,-4.470841181714036e-07,-0.00022456429601902528,1.229886322562379e-06,inf,9.87021533624296e-06,0.0028216640588264335,3.308678727738194e-05
AMD,2017-10-24,-2.744328625054231,-4.257696041228853,-2.858775596438113,-4.690435772637544,-2.9448754782458306,-3.5678738848052833,-3.206291409079304,-5.940180082257795,-2.7103519243232017,-4.287133027479006,-2.8488836556302557,-4.7417233128633205,-2.9084770640405573,-3.567874317764476,-3.1879446265633806,-5.940171214720387,0.03397670073102921,0.009891940807857491,0.036398414205273344,0.018346782515923366,1.253590001583041,0.34722164902410196,1.2514595578315273,0.5755050562374819,-0.02943698625015223,-0.05128754022577642,-4.329591924978615e-07,8.867537408363546e-06,0.6866357087935356,1.081622373170612,1.213493396732486e-05,0.000149280838680017
HOMB,2017-04-20,-3.2822861300751107,-3.6422194427204038,-3.8437442021983466,-5.575964252144394,-3.952840710539378,-4.3765392947026855,-3.8184281727527662,-4.844577813233033,0.0,0.0,-3.8508721284501557,-5.575949076746845,-4.016081858499383,-4.376542868361519,-3.840530118692595,-4.844601409785437,3.2822861300751107,-0.007127926251809136,-0.06324114796000524,-0.022101945939828838,inf,0.1850990117056388,1.574697682672121,0.5754920611676612,3.6422194427204038,1.517539754924968e-05,-3.5736588337442754e-06,-2.359655240358194e-05,inf,0.00027215810869821297,8.165483444886657e-05,0.00048706901574854247
AXP,2015-07-22,-4.35474960101195,-4.239547991086944,-4.38013578040105,-4.846614648961381,-4.670738850772663,-4.852970246664961,-4.043804601288771,-3.818273635606415,-4.888510643856544,-4.239575261289174,-4.312585414163131,-4.846586435049823,-4.635913015476552,-4.85295672857465,-4.020700800378381,-3.818283840708607,-0.5337610428445938,0.06755036623791888,0.03482583529611105,0.023103800910390326,10.918684272793358,1.5663542805685442,0.7512184801537115,0.5746212428494075,-2.7270202229701113e-05,2.8213911558161442e-05,1.3518090311137598e-05,-1.0205102191740423e-05,0.0006432295819513006,0.0005821398614522265,0.00027855369555516236,0.0002672693444876674
COLB,2017-07-27,-4.2797471857410905,-3.693462348980129,-3.8447098088476483,-4.308915598198739,-4.081038912369024,-5.518022280873619,-4.140127100970299,-5.507192353202377,0.0,0.0,-3.734748985767152,-4.308897856207111,-4.033474041611877,-5.517988203470326,-4.116477791322295,-5.50722673318727,4.2797471857410905,0.10996082308049626,0.04756487075714766,0.023649309648003936,inf,2.9442627469623446,1.1792531764538035,0.5745035160363953,3.693462348980129,1.774199162785095e-05,3.4077403292975816e-05,-3.4379984892751736e-05,inf,0.00041175242996983603,0.0006175693393390031,0.0006242703734272178
GMED,2017-11-08,-3.6130802944984626,-2.996609602048849,-3.447930715589819,-4.078597132838895,-3.528075880430587,-5.093485389198741,-3.5899704151027265,-4.199874293630678,-4.031196704282103,-2.9966090800257694,-3.345877967160586,-4.078596199347713,-3.4766802350733363,-5.093483411133522,-3.569470347550065,-4.199874548375481,-0.41811640978364073,0.10205274842923284,0.05139564535725061,0.020500067552661427,10.372017057354215,3.050103722576526,1.478296589912488,0.5743167909135823,5.220230794300562e-07,9.33491182131263e-07,1.978065219176983e-06,-2.547448030298938e-07,1.7420459776006787e-05,2.2887560731816397e-05,3.8835214714811005e-05,6.065533627151542e-06
