,LII_Open,LII_High,LII_Low,LII_Close,LII_Adj Close,LII_Volume,LII_Dividend Amount,LII_Split Coefficient
2002-10-24,14.1,15.0,14.1,14.65,10.5233564405839,320300,0.0,1.0
2002-10-23,13.16,14.1,12.8,14.07,10.1067320900352,269000,0.0,1.0
2002-10-22,13.48,13.53,13.15,13.15,9.44587967192346,109500,0.0,1.0
2002-10-21,13.46,13.51,13.14,13.48,9.68292456102876,56000,0.0,1.0
2002-10-18,13.52,13.55,13.09,13.46,9.66855820411329,128700,0.0,1.0
2002-10-17,12.6,13.45,12.6,13.42,9.63982549028234,295600,0.0,1.0
2002-10-16,13.21,13.22,12.1,12.32,8.84967585993133,356700,0.0,1.0
2002-10-15,12.2,13.7,12.2,13.3,9.55362734878951,217400,0.0,1.0
2002-10-14,12.37,12.39,12.0,12.1,8.69164593386113,100500,0.0,1.0
2002-10-11,12.68,13.03,12.2,12.4,8.90714128759322,167300,0.0,1.0
2002-10-10,12.1,12.81,11.93,12.6,9.05080485674795,179800,0.0,1.0
2002-10-09,12.57,12.57,12.15,12.15,8.72756182614981,199800,0.0,1.0
2002-10-08,12.07,12.61,11.91,12.58,9.03643849983248,230900,0.0,1.0
2002-10-07,13.08,13.08,11.8,12.05,8.65573004157245,244700,0.0,1.0
2002-10-04,13.45,13.49,12.84,13.1,9.40996377963478,159200,0.0,1.0
2002-10-03,13.4,13.76,13.35,13.4,9.62545913336687,218600,0.0,1.0
2002-10-02,13.55,13.95,13.3,13.35,9.58954324107819,282800,0.0,1.0
2002-10-01,13.33,13.95,13.02,13.63,9.79067223789481,321400,0.0,1.0
2002-09-30,13.1,13.67,12.85,13.23,9.50334509958535,305900,0.0,1.0
2002-09-27,13.43,13.61,12.9,13.15,9.44587967192346,178000,0.0,1.0
2002-09-26,12.95,13.59,12.95,13.43,9.64700866874008,324800,0.0,1.0
2002-09-25,12.8,12.95,12.42,12.91,9.27348338893778,408300,0.0,1.0
2002-09-24,12.7,13.15,12.65,12.8,9.19446842590268,467100,0.0,1.0
2002-09-23,13.8,13.8,12.63,12.7,9.12263664132532,660400,0.0,1.0
2002-09-20,13.83,14.03,13.8,13.8,9.91278627167633,417400,0.0,1.0
2002-09-19,14.75,14.78,13.7,13.82,9.9271526285918,353200,0.0,1.0
2002-09-18,14.89,14.91,14.69,14.82,10.6454704743654,164400,0.0,1.0
2002-09-17,15.4,15.4,14.9,14.92,10.7173022589428,169600,0.0,1.0
2002-09-16,15.17,15.4,14.99,15.2,10.9184312557594,214900,0.0,1.0
2002-09-13,15.1,15.34,14.64,15.27,10.9687135049636,334100,0.0,1.0
2002-09-12,15.93,15.93,14.95,15.11,10.8537826496398,414500,0.0,1.0
2002-09-11,15.73,16.1,15.71,15.95,11.4571696400897,86900,0.0,1.0
2002-09-10,15.8,16.17,15.5,15.73,11.2991397140195,235700,0.0,1.0
2002-09-09,16.32,16.32,15.76,15.8,11.3494219632236,166200,0.0,1.0
2002-09-06,15.85,16.4,15.85,16.33,11.7301304214837,348800,0.0,1.0
2002-09-05,15.72,16.28,15.5,15.85,11.3853378555123,416600,0.0,1.0
2002-09-04,15.13,16.09,15.13,15.92,11.4356201047165,263400,0.0,1.0
2002-09-03,15.2,15.54,14.54,15.08,10.8322331142666,594900,0.0,1.0
2002-08-30,15.3,15.77,15.1,15.15,10.8825153634708,148700,0.0,1.0
2002-08-29,15.37,15.57,15.0,15.3,10.9902630403368,167000,0.0,1.0
2002-08-28,15.4,15.74,15.4,15.4,11.0620948249142,374600,0.095,1.0
2002-08-27,15.94,16.0,15.52,15.65,11.1727514688549,263100,0.0,1.0
2002-08-26,16.1,16.1,15.65,15.93,11.3726473417801,286200,0.0,1.0
2002-08-23,16.1,16.17,15.9,15.99,11.4154821716926,498700,0.0,1.0
2002-08-22,15.5,16.45,14.62,16.12,11.5082909698365,2309600,0.0,1.0
2002-08-21,17.55,17.91,17.27,17.85,12.7433618989815,220000,0.0,1.0
2002-08-20,17.9,17.9,17.3,17.54,12.5220486111,150500,0.0,1.0
2002-08-19,17.62,18.42,17.61,17.95,12.814753282169,380100,0.0,1.0
2002-08-16,17.7,17.8,17.45,17.7,12.6362748242001,167100,0.0,1.0
2002-08-15,17.1,17.96,17.09,17.8,12.7076662073877,334400,0.0,1.0
2002-08-14,16.85,17.3,16.8,17.2,12.2793179082623,267000,0.0,1.0
2002-08-13,16.85,17.1,16.65,16.77,11.9723349605557,107500,0.0,1.0
2002-08-12,17.1,17.2,16.82,16.9,12.0651437586995,91000,0.0,1.0
2002-08-09,17.15,17.36,16.8,17.16,12.2507613549872,203100,0.0,1.0
2002-08-08,16.52,17.52,16.4,17.23,12.3007353232185,280500,0.0,1.0
2002-08-07,16.68,16.75,16.25,16.62,11.8652478857743,178500,0.0,1.0
2002-08-06,16.15,16.97,16.15,16.65,11.8866653007306,206100,0.0,1.0
2002-08-05,16.45,16.5,16.1,16.15,11.5297083847928,103300,0.0,1.0
2002-08-02,17.0,17.0,16.4,16.5,11.7795782259493,581300,0.0,1.0
2002-08-01,16.5,17.18,16.5,16.96,12.1079785886121,208700,0.0,1.0
2002-07-31,16.8,16.84,16.5,16.6,11.8509696091368,204000,0.0,1.0
2002-07-30,17.0,17.16,16.61,16.94,12.0937003119746,179700,0.0,1.0
2002-07-29,16.5,17.2,16.48,17.2,12.2793179082623,397100,0.0,1.0
2002-07-26,16.05,16.5,16.05,16.5,11.7795782259493,510000,0.0,1.0
2002-07-25,16.0,16.4,15.8,16.15,11.5297083847928,1051500,0.0,1.0
2002-07-24,14.8,16.35,14.6,16.0,11.4226213100114,574500,0.0,1.0
2002-07-23,15.5,15.54,14.75,14.83,10.5873421267168,299200,0.0,1.0
2002-07-22,15.4,15.4,14.76,15.19,10.8443511061921,649500,0.0,1.0
2002-07-19,15.95,15.99,15.2,15.45,11.0299687024798,286700,0.0,1.0
2002-07-18,16.4,16.51,15.91,15.99,11.4154821716926,315900,0.0,1.0
2002-07-17,16.85,17.4,16.1,16.39,11.7010477044429,407700,0.0,1.0
2002-07-16,17.48,17.48,16.58,16.85,12.0294480671058,494600,0.0,1.0
2002-07-15,17.28,17.55,16.65,17.48,12.4792137811875,540800,0.0,1.0
2002-07-12,16.7,17.35,16.62,17.29,12.3435701531311,361100,0.0,1.0
2002-07-11,17.2,17.2,16.4,16.76,11.9651958222369,258000,0.0,1.0
2002-07-10,17.6,17.6,17.21,17.21,12.286457046581,230100,0.0,1.0
2002-07-09,16.92,17.7,16.92,17.6,12.5648834410125,327700,0.0,1.0
2002-07-08,16.88,16.98,16.78,16.92,12.0794220353371,112600,0.0,1.0
2002-07-05,16.56,16.95,16.48,16.95,12.1008394502933,43600,0.0,1.0
2002-07-03,16.88,16.88,15.96,16.55,11.815273917543,192500,0.0,1.0
2002-07-02,17.42,17.45,16.94,16.95,12.1008394502933,158900,0.0,1.0
2002-07-01,17.99,17.99,17.45,17.47,12.4720746428687,364500,0.0,1.0
2002-06-28,17.96,18.0,17.69,17.99,12.8433098354441,563600,0.0,1.0
2002-06-27,17.02,18.0,17.02,18.0,12.8504489737628,400700,0.0,1.0
2002-06-26,17.0,17.05,16.66,17.03,12.1579525568434,178300,0.0,1.0
2002-06-25,17.76,17.87,17.4,17.49,12.4863529195062,327400,0.0,1.0
2002-06-24,17.93,17.93,17.75,17.75,12.6719705157939,97100,0.0,1.0
2002-06-21,17.9,17.98,17.5,17.94,12.8076141438503,257600,0.0,1.0
2002-06-20,17.95,18.15,17.62,17.82,12.7219444840252,311700,0.0,1.0
2002-06-19,17.9,18.0,17.78,17.96,12.8218924204878,235300,0.0,1.0
2002-06-18,17.15,18.0,17.15,17.99,12.8433098354441,327000,0.0,1.0
2002-06-17,16.85,17.14,16.78,17.13,12.229343940031,141600,0.0,1.0
2002-06-14,17.23,17.23,16.75,16.75,11.9580566839182,201600,0.0,1.0
2002-06-13,17.65,18.2,17.25,17.31,12.3578484297686,250000,0.0,1.0
2002-06-12,16.95,17.8,16.71,17.64,12.5934399942876,366400,0.0,1.0
2002-06-11,17.0,17.1,16.81,16.84,12.022308928787,168600,0.0,1.0
2002-06-10,17.0,17.06,16.9,17.04,12.1650916951621,165800,0.0,1.0
2002-06-07,16.9,17.08,16.75,17.0,12.1365351418871,241800,0.0,1.0
2002-06-06,16.3,17.05,16.19,17.0,12.1365351418871,220200,0.0,1.0
2002-06-05,16.02,16.34,15.95,16.32,11.6510737362116,139600,0.0,1.0
2002-06-04,15.98,15.98,15.41,15.92,11.3655082034613,151400,0.0,1.0
2002-06-03,16.6,16.63,15.99,16.02,11.4368995866489,261200,0.0,1.0
2002-05-31,16.5,16.75,16.43,16.6,11.8509696091368,179500,0.0,1.0
2002-05-30,16.5,16.78,16.27,16.36,11.6796302894867,119000,0.0,1.0
2002-05-29,16.75,16.75,16.35,16.5,11.7795782259493,112800,0.0,1.0
2002-05-28,16.8,16.8,16.11,16.75,11.9580566839182,397700,0.0,1.0
2002-05-24,17.46,17.47,16.85,16.85,12.0294480671058,255400,0.0,1.0
2002-05-23,16.35,17.42,16.22,17.42,12.4363789512749,489700,0.095,1.0
2002-05-22,16.66,16.66,16.17,16.34,11.6020800493196,462200,0.0,1.0
2002-05-21,16.85,16.9,16.49,16.66,11.8292933672989,644700,0.0,1.0
2002-05-20,16.3,16.61,16.12,16.6,11.7866908701778,398200,0.0,1.0
2002-05-17,16.05,16.37,16.05,16.37,11.6233812978801,211600,0.0,1.0
2002-05-16,16.4,16.44,15.97,16.04,11.3890675637139,416500,0.0,1.0
2002-05-15,16.05,16.38,15.94,16.38,11.630481714067,200000,0.0,1.0
2002-05-14,15.79,16.24,15.72,16.24,11.531075887451,510100,0.0,1.0
2002-05-13,15.55,15.93,15.55,15.7,11.1476534133609,256300,0.0,1.0
2002-05-10,16.02,16.03,15.3,15.39,10.9275405115684,168600,0.0,1.0
2002-05-09,16.19,16.19,15.9,16.09,11.4245696446482,213600,0.0,1.0
2002-05-08,15.75,16.29,15.72,16.11,11.4387704770219,938000,0.0,1.0
2002-05-07,15.26,15.72,15.21,15.62,11.0908500838661,452300,0.0,1.0
2002-05-06,15.05,15.25,15.01,15.25,10.8281346849525,474400,0.0,1.0
2002-05-03,14.0,15.0,13.9,15.0,10.6506242802811,2913800,0.0,1.0
2002-05-02,14.98,15.44,14.47,14.47,10.2743022223778,1322900,0.0,1.0
2002-05-01,15.05,15.05,14.55,14.94,10.60802178316,508500,0.0,1.0
2002-04-30,14.6,15.15,14.4,15.0,10.6506242802811,652500,0.0,1.0
2002-04-29,14.97,14.98,14.3,14.7,10.4376117946755,939600,0.0,1.0
2002-04-26,15.9,16.01,15.77,15.96,11.3322642342191,355300,0.0,1.0
2002-04-25,15.74,16.08,15.74,15.83,11.23995882379,230000,0.0,1.0
2002-04-24,15.49,15.75,15.45,15.75,11.1831554942952,291200,0.0,1.0
2002-04-23,15.6,15.6,15.41,15.49,10.998544673437,201600,0.0,1.0
2002-04-22,15.0,15.81,14.95,15.6,11.0766492514924,406700,0.0,1.0
2002-04-19,14.81,14.93,14.72,14.74,10.4660134594229,81900,0.0,1.0
2002-04-18,14.9,14.94,14.7,14.81,10.5157163727309,52500,0.0,1.0
2002-04-17,14.9,14.97,14.84,14.9,10.5796201184126,103100,0.0,1.0
2002-04-16,14.6,14.9,14.5,14.9,10.5796201184126,93300,0.0,1.0
2002-04-15,14.59,14.61,14.41,14.6,10.3666076328069,73900,0.0,1.0
2002-04-12,14.33,14.59,14.07,14.59,10.3595072166201,72600,0.0,1.0
2002-04-11,14.4,14.48,14.15,14.33,10.1748963957619,63800,0.0,1.0
2002-04-10,14.2,14.5,14.17,14.5,10.2956034709384,122500,0.0,1.0
2002-04-09,14.09,14.21,14.05,14.21,10.0896914015196,82400,0.0,1.0
2002-04-08,13.9,14.09,13.78,14.09,10.0044864072774,162100,0.0,1.0
2002-04-05,13.85,13.95,13.8,13.87,9.8482772511666,64000,0.0,1.0
2002-04-04,13.9,14.06,13.56,13.8,9.79857433785862,128100,0.0,1.0
2002-04-03,13.75,14.0,13.75,13.95,9.90508058066143,364200,0.0,1.0
2002-04-02,13.45,13.66,13.45,13.66,9.69916851124267,127100,0.0,1.0
2002-04-01,13.58,13.58,13.14,13.5,9.585561852253,116600,0.0,1.0
2002-03-28,13.2,13.25,13.03,13.22,9.38675019902109,152500,0.0,1.0
2002-03-27,13.28,13.28,13.0,13.19,9.36544895046052,65000,0.0,1.0
2002-03-26,13.2,13.3,13.0,13.2,9.37254936664738,66000,0.095,1.0
2002-03-25,12.85,13.38,12.82,13.18,9.29147804831985,240200,0.0,1.0
2002-03-22,12.7,12.84,12.66,12.75,8.98834181457345,96800,0.0,1.0
2002-03-21,12.8,12.8,12.26,12.79,9.01654053399172,107500,0.0,1.0
2002-03-20,12.55,12.55,12.2,12.28,8.65700686140878,77300,0.0,1.0
2002-03-19,12.7,12.7,12.54,12.57,8.86144757719124,52900,0.0,1.0
2002-03-18,12.65,12.74,12.63,12.72,8.96719277500975,53000,0.0,1.0
2002-03-15,12.5,12.69,12.5,12.68,8.93899405559148,108000,0.0,1.0
2002-03-14,12.8,12.8,12.53,12.58,8.86849725704581,54700,0.0,1.0
2002-03-13,12.65,12.8,12.63,12.75,8.98834181457345,65200,0.0,1.0
2002-03-12,12.74,12.74,12.6,12.6,8.88259661675494,71100,0.0,1.0
2002-03-11,12.5,12.76,12.5,12.7,8.95309341530061,106600,0.0,1.0
2002-03-08,12.4,12.61,12.4,12.6,8.88259661675494,131900,0.0,1.0
2002-03-07,12.05,12.45,11.95,12.4,8.74160301966359,207900,0.0,1.0
2002-03-06,11.9,12.1,11.89,12.1,8.53011262402657,220100,0.0,1.0
2002-03-05,11.55,12.0,11.55,11.94,8.41731774635349,156400,0.0,1.0
2002-03-04,11.5,11.53,11.42,11.49,8.10008215289796,105200,0.0,1.0
2002-03-01,11.4,11.5,11.2,11.5,8.10713183275253,63300,0.0,1.0
2002-02-28,11.31,11.43,11.02,11.4,8.03663503420685,131400,0.0,1.0
2002-02-27,11.3,11.35,11.28,11.31,7.97318791551575,72400,0.0,1.0
2002-02-26,11.37,11.4,11.16,11.31,7.97318791551575,164900,0.0,1.0
2002-02-25,11.32,11.42,11.18,11.42,8.05073439391599,183400,0.0,1.0
2002-02-22,10.82,11.42,10.75,11.4,8.03663503420685,49700,0.0,1.0
2002-02-21,11.25,11.35,10.8,10.82,7.62775360264194,97800,0.0,1.0
2002-02-20,11.25,11.25,10.88,11.25,7.93088983638834,138700,0.0,1.0
2002-02-19,10.85,10.93,10.82,10.9,7.68415104147848,91200,0.0,1.0
2002-02-15,10.93,10.93,10.57,10.85,7.64890264220564,102000,0.0,1.0
2002-02-14,10.55,10.68,10.52,10.68,7.529058084678,121200,0.0,1.0
2002-02-13,10.2,10.6,10.2,10.6,7.47266064584146,124800,0.0,1.0
2002-02-12,10.2,10.4,10.15,10.3,7.26117025020444,71400,0.0,1.0
2002-02-11,10.1,10.25,10.1,10.22,7.2047728113679,78700,0.0,1.0
2002-02-08,10.0,10.15,10.0,10.15,7.15542505238593,71800,0.0,1.0
2002-02-07,10.0,10.2,9.93,10.04,7.07787857398568,84100,0.0,1.0
2002-02-06,10.09,10.1,9.95,9.95,7.01443145529458,28400,0.0,1.0
2002-02-05,9.95,10.09,9.9,10.09,7.11312697325852,27700,0.0,1.0
2002-02-04,9.95,10.1,9.85,9.95,7.01443145529458,44500,0.0,1.0
2002-02-01,10.16,10.16,10.0,10.0,7.04967985456741,68700,0.0,1.0
2002-01-31,10.19,10.2,10.04,10.2,7.19067345165876,32700,0.0,1.0
2002-01-30,10.12,10.2,10.06,10.16,7.16247473224049,34500,0.0,1.0
2002-01-29,10.2,10.2,10.06,10.12,7.13427601282222,51000,0.0,1.0
2002-01-28,10.18,10.18,10.05,10.15,7.15542505238593,70700,0.0,1.0
2002-01-25,10.07,10.19,10.05,10.1,7.12017665311309,41300,0.0,1.0
2002-01-24,10.12,10.16,10.06,10.08,7.10607729340395,128600,0.0,1.0
2002-01-23,10.17,10.17,9.7,10.12,7.13427601282222,82000,0.0,1.0
2002-01-22,9.95,9.95,9.77,9.77,6.88753721791236,69600,0.0,1.0
2002-01-18,10.06,10.15,9.95,10.0,7.04967985456741,147800,0.0,1.0
2002-01-17,10.04,10.15,9.93,10.15,7.15542505238593,105400,0.0,1.0
2002-01-16,10.1,10.1,9.99,10.04,7.07787857398568,52700,0.0,1.0
2002-01-15,9.9,10.15,9.88,10.07,7.09902761354939,73700,0.0,1.0
2002-01-14,10.02,10.1,9.9,9.99,7.04263017471285,55300,0.0,1.0
2002-01-11,10.07,10.15,10.02,10.02,7.06377921427655,40700,0.0,1.0
2002-01-10,10.04,10.15,10.01,10.06,7.09197793369482,53600,0.0,1.0
2002-01-09,10.15,10.25,10.05,10.07,7.09902761354939,103400,0.0,1.0
2002-01-08,10.05,10.15,9.99,10.15,7.15542505238593,76800,0.0,1.0
2002-01-07,10.05,10.15,10.0,10.08,7.10607729340395,85600,0.0,1.0
2002-01-04,10.15,10.15,10.0,10.15,7.15542505238593,168000,0.0,1.0
2002-01-03,10.06,10.06,9.92,10.0,7.04967985456741,418900,0.0,1.0
2002-01-02,9.7,9.96,9.67,9.96,7.02148113514914,134300,0.0,1.0
2001-12-31,9.81,9.85,9.65,9.7,6.83818945893039,113200,0.0,1.0
2001-12-28,9.79,10.15,9.62,9.83,6.92983529703977,76800,0.0,1.0
2001-12-27,10.0,10.06,9.75,9.89,6.97213337616717,88200,0.0,1.0
2001-12-26,9.6,10.0,9.6,9.99,7.04263017471285,62300,0.0,1.0
2001-12-24,9.6,9.63,9.52,9.6,6.76769266038472,32100,0.0,1.0
2001-12-21,9.4,9.65,9.38,9.5,6.69719586183904,155300,0.095,1.0
2001-12-20,9.55,9.58,9.45,9.46,6.60296746774334,127800,0.0,1.0
2001-12-19,9.4,9.53,9.4,9.49,6.62390711087572,98300,0.0,1.0
2001-12-18,9.55,9.58,9.03,9.4,6.56108818147858,103700,0.0,1.0
2001-12-17,9.36,9.52,9.36,9.5,6.63088699191984,150000,0.0,1.0
2001-12-14,9.18,9.41,9.1,9.36,6.53316865730208,102900,0.0,1.0
2001-12-13,9.1,9.23,9.05,9.2,6.42149056059606,42400,0.0,1.0
2001-12-12,9.05,9.16,9.04,9.12,6.36565151224305,100200,0.0,1.0
2001-12-11,9.05,9.09,8.97,9.09,6.34471186911067,35900,0.0,1.0
2001-12-10,9.1,9.3,8.98,9.04,6.30981246389004,63700,0.0,1.0
2001-12-07,9.3,9.3,9.18,9.19,6.41451067955193,70300,0.0,1.0
2001-12-06,9.4,9.4,9.19,9.33,6.5122290141697,75000,0.0,1.0
2001-12-05,9.2,9.25,9.16,9.2,6.42149056059606,250600,0.0,1.0
2001-12-04,9.26,9.41,9.25,9.37,6.5401485383462,76700,0.0,1.0
2001-12-03,9.4,9.4,9.2,9.36,6.53316865730208,53400,0.0,1.0
2001-11-30,9.4,9.4,9.17,9.3,6.49128937103732,69500,0.0,1.0
2001-11-29,8.8,9.5,8.8,9.5,6.63088699191984,57900,0.0,1.0
2001-11-28,9.07,9.07,8.8,8.8,6.14229531883101,43600,0.0,1.0
2001-11-27,8.8,9.06,8.8,9.03,6.30283258284592,51500,0.0,1.0
2001-11-26,8.94,8.95,8.85,8.85,6.17719472405164,116600,0.0,1.0
2001-11-23,9.0,9.0,8.85,8.98,6.26793317762528,24400,0.0,1.0
2001-11-21,9.1,9.1,8.95,9.05,6.31679234493417,59000,0.0,1.0
2001-11-20,9.05,9.1,8.98,9.07,6.33075210702242,79800,0.0,1.0
2001-11-19,9.05,9.1,8.945,9.05,6.31679234493417,91800,0.0,1.0
2001-11-16,9.06,9.1,9.05,9.1,6.3516917501548,65200,0.0,1.0
2001-11-15,9.05,9.18,9.04,9.06,6.32377222597829,46500,0.0,1.0
2001-11-14,9.0,9.1,8.95,9.08,6.33773198806655,77100,0.0,1.0
2001-11-13,8.99,9.12,8.99,9.05,6.31679234493417,108300,0.0,1.0
2001-11-12,9.05,9.17,9.05,9.09,6.34471186911067,54100,0.0,1.0
2001-11-09,9.0,9.04,8.98,9.02,6.29585270180179,23200,0.0,1.0
2001-11-08,9.1,9.2,9.0,9.0,6.28189293971354,41000,0.0,1.0
2001-11-07,9.2,9.2,9.05,9.1,6.3516917501548,38300,0.0,1.0
2001-11-06,9.06,9.1,8.95,9.1,6.3516917501548,70100,0.0,1.0
2001-11-05,8.85,9.1,8.85,9.09,6.34471186911067,93100,0.0,1.0
2001-11-02,8.95,8.95,8.8,8.85,6.17719472405164,24900,0.0,1.0
2001-11-01,8.92,9.03,8.8,8.99,6.27491305866941,64900,0.0,1.0
2001-10-31,8.75,8.99,8.7,8.97,6.26095329658116,45700,0.0,1.0
2001-10-30,8.7,8.7,8.53,8.7,6.07249650838975,39200,0.0,1.0
2001-10-29,8.98,9.0,8.6,8.63,6.02363734108087,43200,0.0,1.0
2001-10-26,9.0,9.02,8.85,8.98,6.26793317762528,63900,0.0,1.0
2001-10-25,8.7,9.0,8.68,9.0,6.28189293971354,42200,0.0,1.0
2001-10-24,8.99,8.99,8.71,8.74,6.10041603256626,49000,0.0,1.0
2001-10-23,9.0,9.0,8.89,8.89,6.20511424822815,28100,0.0,1.0
2001-10-22,8.98,8.99,8.9,8.98,6.26793317762528,31400,0.0,1.0
2001-10-19,8.9,8.99,8.85,8.99,6.27491305866941,39800,0.0,1.0
2001-10-18,8.95,8.95,8.75,8.9,6.21209412927228,48900,0.0,1.0
2001-10-17,9.0,9.0,8.95,8.95,6.24699353449291,37800,0.0,1.0
2001-10-16,8.98,9.01,8.95,9.0,6.28189293971354,33900,0.0,1.0
2001-10-15,8.98,9.05,8.93,9.05,6.31679234493417,60300,0.0,1.0
2001-10-12,9.15,9.15,8.895,8.92,6.22605389136053,33600,0.0,1.0
2001-10-11,9.4,9.42,9.14,9.15,6.38659115537543,47300,0.0,1.0
2001-10-10,8.95,9.46,8.95,9.46,6.60296746774334,62200,0.0,1.0
2001-10-09,9.05,9.05,8.9,8.95,6.24699353449291,47500,0.0,1.0
2001-10-08,9.0,9.0,8.85,9.0,6.28189293971354,10600,0.0,1.0
2001-10-05,9.0,9.0,8.9,8.9,6.21209412927228,44800,0.0,1.0
2001-10-04,9.22,9.22,8.98,9.02,6.29585270180179,73500,0.0,1.0
2001-10-03,9.05,9.05,8.9,9.02,6.29585270180179,74700,0.0,1.0
2001-10-02,9.1,9.145,8.85,8.98,6.26793317762528,27700,0.0,1.0
2001-10-01,9.3,9.3,9.02,9.18,6.40753079850781,22300,0.0,1.0
2001-09-28,8.5,9.3,8.5,9.3,6.49128937103732,91400,0.0,1.0
2001-09-27,8.54,8.7,8.2,8.6,6.00269769794849,42300,0.0,1.0
2001-09-26,8.6,8.6,8.29,8.55,5.96779829272786,64800,0.0,1.0
2001-09-25,8.0,8.22,8.0,8.22,5.7374622182717,75900,0.0,1.0
2001-09-24,8.08,8.08,7.99,8.06,5.62578412156568,105900,0.0,1.0
2001-09-21,8.05,8.05,7.89,7.89,5.50712614381553,99700,0.0,1.0
2001-09-20,9.05,9.05,8.4,8.45,5.8979994822866,78500,0.0,1.0
2001-09-19,9.2,9.2,8.95,9.05,6.31679234493417,107900,0.0,1.0
2001-09-18,9.3,9.34,9.05,9.15,6.38659115537543,34400,0.0,1.0
2001-09-17,9.42,9.42,9.2,9.39,6.55410830043446,50600,0.0,1.0
2001-09-10,9.95,9.95,9.4,9.52,6.6448467540081,174800,0.0,1.0
2001-09-07,10.3,10.3,9.88,9.98,6.9659212820379,59100,0.0,1.0
2001-09-06,10.25,10.36,10.15,10.36,7.23115676171469,21700,0.0,1.0
2001-09-05,10.42,10.42,10.2,10.3,7.18927747544994,30900,0.0,1.0
2001-09-04,10.0,10.49,9.98,10.49,7.32189521528833,128800,0.0,1.0
2001-08-31,10.1,10.1,10.0,10.04,7.00780056830266,37000,0.0,1.0
2001-08-30,10.1,10.1,10.02,10.05,7.01478044934678,23100,0.0,1.0
2001-08-29,10.05,10.1,10.0,10.05,7.01478044934678,32000,0.095,1.0
2001-08-28,10.1,10.13,10.06,10.09,6.97675058983825,48500,0.0,1.0
2001-08-27,10.15,10.15,10.07,10.14,7.01132318939146,65000,0.0,1.0
2001-08-24,10.1,10.18,10.0,10.15,7.0182377093021,42600,0.0,1.0
2001-08-23,10.14,10.18,10.02,10.11,6.99057962965953,103200,0.0,1.0
2001-08-22,9.95,10.22,9.95,10.14,7.01132318939146,113900,0.0,1.0
2001-08-21,9.9,10.04,9.9,9.97,6.89377635091054,76100,0.0,1.0
2001-08-20,10.0,10.08,9.95,10.0,6.91451991064247,106200,0.0,1.0
2001-08-17,10.0,10.03,9.95,10.03,6.93526347037439,57700,0.0,1.0
2001-08-16,9.73,10.1,9.7,10.07,6.96292155001696,130300,0.0,1.0
2001-08-15,9.6,9.81,9.6,9.81,6.78314403234026,94800,0.0,1.0
2001-08-14,9.6,9.62,9.55,9.6,6.63793911421677,86500,0.0,1.0
2001-08-13,9.6,9.64,9.55,9.57,6.61719555448484,68400,0.0,1.0
2001-08-10,9.6,9.65,9.5,9.6,6.63793911421677,61100,0.0,1.0
2001-08-09,9.6,9.6,9.45,9.55,6.60336651466356,62600,0.0,1.0
2001-08-08,9.6,9.68,9.57,9.6,6.63793911421677,125900,0.0,1.0
2001-08-07,9.54,9.71,9.54,9.64,6.66559719385934,106200,0.0,1.0
2001-08-06,9.52,9.65,9.5,9.6,6.63793911421677,49400,0.0,1.0
2001-08-03,9.62,9.62,9.5,9.59,6.63102459430613,29600,0.0,1.0
2001-08-02,9.6,9.62,9.57,9.62,6.65176815403805,35100,0.0,1.0
2001-08-01,9.52,9.68,9.5,9.68,6.69325527350191,56300,0.0,1.0
2001-07-31,9.42,9.45,9.32,9.38,6.48581967618263,36400,0.0,1.0
2001-07-30,9.25,9.43,9.25,9.41,6.50656323591456,128700,0.0,1.0
2001-07-27,9.27,9.27,9.11,9.25,6.39593091734428,18800,0.0,1.0
2001-07-26,9.3,9.3,9.0,9.27,6.40975995716557,61100,0.0,1.0
2001-07-25,9.0,9.4,8.95,9.4,6.49964871600392,38100,0.0,1.0
2001-07-24,9.16,9.2,9.0,9.14,6.31987119832721,84800,0.0,1.0
2001-07-23,9.2,9.29,9.08,9.15,6.32678571823786,26100,0.0,1.0
2001-07-20,9.05,9.2,9.0,9.2,6.36135831779107,49300,0.0,1.0
2001-07-19,9.0,9.08,8.93,9.05,6.25764051913143,200500,0.0,1.0
2001-07-18,9.1,9.2,8.985,9.0,6.22306791957822,48100,0.0,1.0
2001-07-17,9.02,9.15,9.0,9.15,6.32678571823786,86800,0.0,1.0
2001-07-16,9.15,9.25,9.05,9.1,6.29221311868464,28600,0.0,1.0
2001-07-13,9.3,9.3,9.1,9.15,6.32678571823786,66800,0.0,1.0
2001-07-12,9.15,9.19,9.0,9.18,6.34752927796978,74000,0.0,1.0
2001-07-11,9.1,9.3,8.9,9.11,6.29912763859529,199000,0.0,1.0
2001-07-10,10.19,10.31,10.15,10.21,7.05972482876596,141700,0.0,1.0
2001-07-09,10.12,10.27,10.02,10.19,7.04589578894467,53900,0.0,1.0
2001-07-06,10.35,10.35,10.1,10.22,7.0666393486766,28200,0.0,1.0
2001-07-05,10.45,10.55,10.26,10.4,7.19110070706817,67000,0.0,1.0
2001-07-03,10.65,10.7,10.45,10.55,7.2948185057278,41100,0.0,1.0
2001-07-02,10.99,10.99,10.75,10.75,7.43310890394065,104200,0.0,1.0
2001-06-29,10.2,10.95,10.17,10.95,7.5713993021535,207800,0.0,1.0
2001-06-28,10.1,10.25,10.1,10.2,7.05281030885531,97600,0.0,1.0
2001-06-27,10.04,10.19,9.98,10.14,7.01132318939146,147900,0.0,1.0
