,IPGP_Open,IPGP_High,IPGP_Low,IPGP_Close,IPGP_Adj Close,IPGP_Volume,IPGP_Dividend Amount,IPGP_Split Coefficient
2011-05-11,69.84,69.84,66.37,67.03,66.3716515563614,342500,0.0,1.0
2011-05-10,68.8,70.4599,68.11,69.7,69.015427621638,394900,0.0,1.0
2011-05-09,68.19,68.99,66.1,68.22,67.5499637352674,327200,0.0,1.0
2011-05-06,67.12,69.42,66.37,67.98,67.312320942883,476600,0.0,1.0
2011-05-05,64.54,68.37,64.0,65.94,65.2923572076156,429700,0.0,1.0
2011-05-04,70.0,70.0,61.05,66.18,65.53,1105600,0.0,1.0
2011-05-03,72.93,74.178,65.71,69.83,69.1441508008462,1496300,0.0,1.0
2011-05-02,70.07,70.35,67.23,69.4,68.7183741311574,641300,0.0,1.0
2011-04-29,69.66,70.43,69.1,69.46,68.7777848292535,391000,0.0,1.0
2011-04-28,68.0,70.96,67.4,69.66,68.9758204895739,322700,0.0,1.0
2011-04-27,66.86,69.72,65.42,68.37,67.6984904805077,595900,0.0,1.0
2011-04-26,66.5,66.86,64.49,66.85,66.1934194620731,521100,0.0,1.0
2011-04-25,67.0,67.168,64.941,66.33,65.6785267452402,270900,0.0,1.0
2011-04-21,66.5,67.12,65.5,67.12,66.4607676035056,290700,0.0,1.0
2011-04-20,65.0,66.44,64.52,66.41,65.7577410093684,581300,0.0,1.0
2011-04-19,60.81,64.0,60.05,63.23,62.608974010275,1325500,0.0,1.0
2011-04-18,56.27,60.65,54.78,59.25,58.6680643699003,841800,0.0,1.0
2011-04-15,55.29,56.86,54.62,56.76,56.202520398912,200800,0.0,1.0
2011-04-14,54.33,56.21,53.6,55.06,54.5192172861892,244400,0.0,1.0
2011-04-13,54.66,56.11,54.3,55.1,54.5588244182532,364700,0.0,1.0
2011-04-12,56.47,56.5299,53.08,53.98,53.4498247204593,421300,0.0,1.0
2011-04-11,58.4,59.49,56.6403,57.1,56.5391810214566,340600,0.0,1.0
2011-04-08,55.47,60.0,54.13,58.24,57.6679842852826,772000,0.0,1.0
2011-04-07,55.53,56.2,54.75,54.86,54.3211816258688,170400,0.0,1.0
2011-04-06,57.13,57.85,55.36,55.57,55.024208220006,186900,0.0,1.0
2011-04-05,55.27,57.94,55.05,56.63,56.0737972197038,249400,0.0,1.0
2011-04-04,54.96,55.5,54.221,55.09,54.5489226352372,261600,0.0,1.0
2011-04-01,58.59,58.66,54.41,55.06,54.5192172861892,320400,0.0,1.0
2011-03-31,57.35,58.1,57.0,57.68,57.1134844363856,170500,0.0,1.0
2011-03-30,57.58,57.67,55.5401,57.16,56.5985917195527,343900,0.0,1.0
2011-03-29,59.42,59.6125,55.76,56.1,55.5490027198549,623100,0.0,1.0
2011-03-28,59.74,60.88,59.3,59.36,58.7769839830764,257500,0.0,1.0
2011-03-25,60.56,61.04,59.0,59.31,58.7274750679964,305400,0.0,1.0
2011-03-24,58.26,61.63,58.08,60.13,59.5394212753098,607400,0.0,1.0
2011-03-23,52.58,58.57,52.41,57.77,57.2026004835298,597900,0.0,1.0
2011-03-22,53.5,53.5,51.791,52.48,51.9645572680568,132500,0.0,1.0
2011-03-21,51.86,53.72,51.67,53.5,52.9745391356905,169100,0.0,1.0
2011-03-18,52.3,53.259,50.6,51.29,50.7862450891508,292900,0.0,1.0
2011-03-17,54.52,54.57,51.72,51.79,51.2813342399516,233400,0.0,1.0
2011-03-16,52.66,56.05,52.66,53.2,52.67748564521,398100,0.0,1.0
2011-03-15,50.0,53.36,49.2,52.61,52.093280447265,280000,0.0,1.0
2011-03-14,52.67,53.57,51.52,52.62,52.103182230281,173600,0.0,1.0
2011-03-11,52.15,53.99,51.53,53.44,52.9151284375944,228300,0.0,1.0
2011-03-10,51.95,53.33,49.6,52.72,52.2022000604412,518300,0.0,1.0
2011-03-09,54.06,54.715,51.84,52.97,52.4497446358416,539700,0.0,1.0
2011-03-08,56.46,57.0899,54.7501,56.53,55.9747793895437,320700,0.0,1.0
2011-03-07,59.56,60.5,55.09,56.28,55.7272348141432,651900,0.0,1.0
2011-03-04,55.19,57.93,54.6001,57.87,57.3016183136899,280100,0.0,1.0
2011-03-03,55.0,56.0,54.71,55.5,54.9548957388939,249500,0.0,1.0
2011-03-02,53.7,54.56,52.16,54.28,53.7468782109399,400800,0.0,1.0
2011-03-01,56.18,56.63,53.53,53.76,53.231985494107,460200,0.0,1.0
2011-02-28,55.49,57.43,54.27,56.92,56.3609489271683,568500,0.0,1.0
2011-02-25,54.51,58.45,54.26,57.26,56.6976095497129,772100,0.0,1.0
2011-02-24,49.94,52.04,49.12,51.86,51.3506467210638,386200,0.0,1.0
2011-02-23,49.42,50.17,47.5,49.92,49.4297008159565,539700,0.0,1.0
2011-02-22,51.5,51.91,49.56,49.8,49.3108794197643,353400,0.0,1.0
2011-02-18,53.95,54.01,51.32,52.3725,51.8581131006346,266200,0.0,1.0
2011-02-17,52.32,54.13,52.31,53.7,53.1725747960109,262000,0.0,1.0
2011-02-16,53.33,55.44,52.39,52.78,52.2616107585373,411700,0.0,1.0
2011-02-15,53.68,55.46,51.8,53.67,53.1428694469628,1200700,0.0,1.0
2011-02-14,46.55,54.09,46.051,53.8,53.271592626171,1359100,0.0,1.0
2011-02-11,47.55,47.6,45.52,46.55,46.0927999395588,1121700,0.0,1.0
2011-02-10,41.0,47.75,40.3,47.62,47.1522907222726,2366100,0.0,1.0
2011-02-09,35.07,35.18,34.38,34.75,34.4086959806588,87300,0.0,1.0
2011-02-08,35.16,35.24,34.641,35.14,34.7948655182835,87500,0.0,1.0
2011-02-07,34.77,35.56,34.321,35.24,34.8938833484436,170900,0.0,1.0
2011-02-04,35.6,36.09,35.301,35.69,35.3394635841644,154500,0.0,1.0
2011-02-03,36.14,36.17,35.0,35.67,35.3196600181324,283700,0.0,1.0
2011-02-02,35.5,36.89,35.5,36.1,35.7454366878211,148400,0.0,1.0
2011-02-01,35.16,36.6,34.8,36.13,35.7751420368691,268000,0.0,1.0
2011-01-31,33.61,35.13,33.61,34.65,34.3096781504986,203100,0.0,1.0
2011-01-28,34.08,35.25,33.43,33.54,33.2105802357208,380700,0.0,1.0
2011-01-27,33.55,34.15,33.475,33.82,33.4878301601692,201800,0.0,1.0
2011-01-26,32.4,33.5,31.8,33.5,33.1709731036567,177400,0.0,1.0
2011-01-25,32.95,32.97,31.74,31.99,31.6758038682381,214700,0.0,1.0
2011-01-24,32.41,33.18,32.0,32.91,32.5867679057117,119500,0.0,1.0
2011-01-21,33.15,33.55,32.25,32.5,32.180794802055,126100,0.0,1.0
2011-01-20,33.08,33.39,32.4501,32.88,32.5570625566636,215200,0.0,1.0
2011-01-19,34.42,34.65,33.33,33.33,33.0026427923844,229500,0.0,1.0
2011-01-18,34.55,34.79,34.05,34.5,34.1611514052584,124600,0.0,1.0
2011-01-14,35.95,35.95,34.39,34.83,34.4879102447869,390800,0.0,1.0
2011-01-13,35.26,36.7,35.051,35.94,35.5870081595648,352500,0.0,1.0
2011-01-12,33.7,35.32,33.7,34.825,34.4829593532789,379500,0.0,1.0
2011-01-11,31.35,33.7,31.3,33.6,33.2699909338169,391400,0.0,1.0
2011-01-10,30.18,31.2,29.66,31.0,30.6955273496525,196000,0.0,1.0
2011-01-07,31.62,31.62,29.68,30.11,29.814268661227,179700,0.0,1.0
2011-01-06,31.47,31.75,31.12,31.66,31.3490450287096,192600,0.0,1.0
2011-01-05,30.0,31.45,29.76,31.39,31.0816968872771,413000,0.0,1.0
2011-01-04,32.0,32.0,29.37,30.33,30.0321078875793,294800,0.0,1.0
2011-01-03,31.83,32.84,31.7,32.03,31.7154110003022,171000,0.0,1.0
2010-12-31,31.37,32.82,31.37,31.62,31.3094378966455,65400,0.0,1.0
2010-12-30,31.3,31.72,31.25,31.34,31.032187972197,48800,0.0,1.0
2010-12-29,31.62,31.66,31.31,31.37,31.0618933212451,40600,0.0,1.0
2010-12-28,32.32,32.32,31.43,31.53,31.2203218495014,83000,0.0,1.0
2010-12-27,32.05,32.3619,31.78,32.19,31.8738395285585,60900,0.0,1.0
2010-12-23,32.87,32.87,31.8,32.19,31.8738395285585,124800,0.0,1.0
2010-12-22,32.8,33.43,32.67,32.75,32.4283393774554,83300,0.0,1.0
2010-12-21,32.43,33.09,32.25,32.79,32.4679465095195,103700,0.0,1.0
2010-12-20,32.5,33.28,32.04,32.13,31.8144288304624,152200,0.0,1.0
2010-12-17,31.76,32.62,31.57,32.47,32.1510894530069,275400,0.0,1.0
2010-12-16,31.31,31.74,31.2,31.69,31.3787503777576,168800,0.0,1.0
2010-12-15,31.44,31.9,31.11,31.11,30.8044469628286,176500,0.0,1.0
2010-12-14,31.83,32.25,31.33,31.33,31.022286189181,158300,0.0,1.0
2010-12-13,31.1,32.105,31.01,31.61,31.2995361136295,267900,0.0,1.0
2010-12-10,30.75,30.77,29.77,30.01,29.7152508310668,220700,0.0,1.0
2010-12-09,30.75,31.015,30.45,30.8,30.4974916893321,221600,0.0,1.0
2010-12-08,30.6,31.02,30.53,30.63,30.3291613780598,188900,0.0,1.0
2010-12-07,31.8,31.9795,30.89,30.99,30.6856255666364,209500,0.0,1.0
2010-12-06,31.63,32.06,31.06,31.65,31.3391432456936,108700,0.0,1.0
2010-12-03,31.35,31.96,30.85,31.78,31.4678664249018,226600,0.0,1.0
2010-12-02,31.63,32.31,31.58,31.79,31.4777682079178,161600,0.0,1.0
2010-12-01,28.99,31.6,28.92,31.51,31.2005182834693,364200,0.0,1.0
2010-11-30,28.45,28.94,28.1205,28.66,28.3785101239045,226500,0.0,1.0
2010-11-29,28.42,28.98,28.25,28.82,28.5369386521608,102200,0.0,1.0
2010-11-26,28.66,28.8,28.45,28.49,28.2101798126322,50900,0.0,1.0
2010-11-24,27.56,28.99,27.56,28.96,28.675563614385,203500,0.0,1.0
2010-11-23,27.73,27.76,26.87,27.2,26.932849803566,113500,0.0,1.0
2010-11-22,27.28,28.107,27.28,27.97,27.6952870957993,206400,0.0,1.0
2010-11-19,27.2,27.53,26.99,27.44,27.1704925959504,129500,0.0,1.0
2010-11-18,26.34,27.34,26.34,27.2,26.932849803566,122400,0.0,1.0
2010-11-17,26.22,26.44,25.865,26.05,25.7941447567241,138500,0.0,1.0
2010-11-16,26.49,26.82,25.64,26.24,25.9822786340284,286900,0.0,1.0
2010-11-15,26.27,26.92,25.753,26.73,26.4674660018132,365700,0.0,1.0
2010-11-12,25.95,26.48,25.681,26.18,25.9228679359323,216000,0.0,1.0
2010-11-11,26.15,26.37,25.51,26.27,26.0119839830765,245500,0.0,1.0
2010-11-10,26.3,26.55,26.15,26.52,26.2595285584769,222000,0.0,1.0
2010-11-09,26.0,26.53,25.76,26.33,26.0713946811726,269900,0.0,1.0
2010-11-08,25.2,26.0,25.12,25.99,25.734734058628,286500,0.0,1.0
2010-11-05,25.18,25.29,24.96,25.2,24.9524932003626,142100,0.0,1.0
2010-11-04,25.0,25.33,24.88,25.19,24.9425914173466,233900,0.0,1.0
2010-11-03,24.39,25.0,24.25,24.98,24.7346539740103,303000,0.0,1.0
2010-11-02,24.82,24.88,24.02,24.43,24.1900559081293,315300,0.0,1.0
2010-11-01,24.0,24.93,23.56,24.3,24.0613327289211,792500,0.0,1.0
2010-10-29,21.95,22.56,21.9101,22.5,22.2790117860381,354000,0.0,1.0
2010-10-28,22.17,22.21,21.75,21.99,21.7740208522212,182600,0.0,1.0
2010-10-27,21.8,22.25,21.56,21.91,21.6948065880931,209800,0.0,1.0
2010-10-26,20.24,22.08,20.24,22.0,21.7839226352372,470400,0.0,1.0
2010-10-25,20.44,20.7,20.13,20.37,20.1699320036265,205600,0.0,1.0
2010-10-22,20.27,20.44,20.1,20.27,20.0709141734663,90000,0.0,1.0
2010-10-21,20.4,20.59,19.87,20.25,20.0511106074343,136500,0.0,1.0
2010-10-20,20.48,20.6,20.19,20.36,20.1600302206105,197900,0.0,1.0
2010-10-19,21.15,21.15,20.2,20.4,20.1996373526745,243100,0.0,1.0
2010-10-18,21.66,21.81,21.32,21.51,21.2987352674524,100500,0.0,1.0
2010-10-15,21.85,21.9,21.5,21.67,21.4571637957087,180000,0.0,1.0
2010-10-14,21.55,21.83,21.33,21.59,21.3779495315805,338300,0.0,1.0
2010-10-13,21.5,21.64,20.86,21.5,21.2888334844364,622200,0.0,1.0
2010-10-12,21.85,22.35,21.79,22.1,21.8829404653974,215200,0.0,1.0
2010-10-11,22.25,22.25,21.79,22.02,21.8037262012693,226900,0.0,1.0
2010-10-08,22.28,22.5,21.82,22.32,22.1007796917498,268800,0.0,1.0
2010-10-07,22.87,23.11,22.04,22.39,22.1700921728619,208400,0.0,1.0
2010-10-06,23.45,23.64,22.58,22.93,22.7047884557268,219600,0.0,1.0
2010-10-05,23.59,23.82,23.06,23.62,23.388011483832,231900,0.0,1.0
2010-10-04,23.86,23.98,23.045,23.38,23.1503686914476,177900,0.0,1.0
2010-10-01,24.33,24.67,23.87,24.03,23.7939845874887,220600,0.0,1.0
2010-09-30,25.16,25.29,24.09,24.14,23.9029042006648,199000,0.0,1.0
2010-09-29,24.76,25.21,24.31,25.14,24.8930825022665,227700,0.0,1.0
2010-09-28,24.58,25.0,23.9,24.93,24.6851450589302,181500,0.0,1.0
2010-09-27,24.81,25.08,24.52,24.59,24.3484844363856,163700,0.0,1.0
2010-09-24,23.74,24.89,23.54,24.88,24.6356361438501,246600,0.0,1.0
2010-09-23,23.56,23.66,23.1301,23.35,23.1206633423995,151700,0.0,1.0
2010-09-22,24.37,24.69,23.63,23.8,23.5662435781203,89600,0.0,1.0
2010-09-21,24.4,24.83,23.9401,24.56,24.3187790873376,173700,0.0,1.0
2010-09-20,23.75,24.42,23.47,24.35,24.1108416440012,196300,0.0,1.0
2010-09-17,23.15,23.85,22.89,23.76,23.5266364460562,381800,0.0,1.0
2010-09-16,22.94,22.99,22.4,22.85,22.6255741915987,299000,0.0,1.0
2010-09-15,22.9,23.34,22.805,23.06,22.833511634935,622300,0.0,1.0
2010-09-14,23.5,23.5,22.8,22.95,22.7245920217588,461600,0.0,1.0
2010-09-13,22.74,23.83,22.49,23.66,23.427618615896,242400,0.0,1.0
2010-09-10,22.34,22.72,22.1701,22.56,22.3384224841342,186000,0.0,1.0
2010-09-09,22.28,22.5,21.76,22.33,22.1106814747658,168800,0.0,1.0
2010-09-08,21.82,22.34,21.82,22.09,21.8730386823814,112200,0.0,1.0
2010-09-07,22.3,22.3,21.67,21.83,21.6155923239649,183400,0.0,1.0
2010-09-03,21.23,22.41,20.95,22.33,22.1106814747658,200400,0.0,1.0
2010-09-02,21.45,21.69,20.9,21.03,20.8234496826836,174400,0.0,1.0
2010-09-01,21.62,21.95,21.09,21.6,21.3878513145966,325900,0.0,1.0
2010-08-31,22.47,22.75,21.25,21.66,21.4472620126927,411900,0.0,1.0
2010-08-30,22.02,23.39,21.9301,22.44,22.219601087942,369100,0.0,1.0
2010-08-27,21.78,22.1,21.3,22.06,21.8433333333333,121400,0.0,1.0
2010-08-26,21.73,21.94,21.281,21.42,21.2096192203082,179300,0.0,1.0
2010-08-25,21.4,21.79,21.23,21.69,21.4769673617407,165200,0.0,1.0
2010-08-24,21.41,22.12,20.9,21.62,21.4076548806286,247500,0.0,1.0
2010-08-23,21.52,22.08,21.2,21.755,21.5413289513448,208100,0.0,1.0
2010-08-20,21.04,21.45,20.9,21.43,21.2195210033243,128600,0.0,1.0
2010-08-19,21.35,21.48,20.96,21.21,21.0016817769719,177700,0.0,1.0
2010-08-18,21.26,21.6,21.0,21.44,21.2294227863403,120000,0.0,1.0
2010-08-17,21.17,21.6,21.137,21.36,21.1502085222121,151900,0.0,1.0
2010-08-16,20.38,21.16,20.01,21.11,20.9026639468117,206100,0.0,1.0
2010-08-13,19.93,20.57,19.66,20.45,20.2491462677546,125500,0.0,1.0
2010-08-12,20.0,20.3,19.67,20.07,19.872878513146,105500,0.0,1.0
2010-08-11,20.85,20.96,20.19,20.29,20.0907177394983,145100,0.0,1.0
2010-08-10,21.25,21.55,20.6,21.36,21.1502085222121,150600,0.0,1.0
2010-08-09,21.5,21.66,21.38,21.47,21.2591281353883,184400,0.0,1.0
2010-08-06,21.12,21.55,20.92,21.45,21.2393245693563,268500,0.0,1.0
2010-08-05,20.2,21.85,20.2,21.35,21.1403067391961,475200,0.0,1.0
2010-08-04,19.81,20.54,19.81,20.49,20.2887533998187,476000,0.0,1.0
2010-08-03,17.58,19.99,17.55,19.97,19.7738606829858,731700,0.0,1.0
2010-08-02,16.47,16.84,15.9,16.7,16.5359776367483,90700,0.0,1.0
2010-07-30,16.02,16.56,15.99,16.11,15.9517724388033,83300,0.0,1.0
2010-07-29,16.64,16.86,16.02,16.31,16.1498080991236,48100,0.0,1.0
2010-07-28,16.66,16.75,16.24,16.39,16.2290223632517,57000,0.0,1.0
2010-07-27,16.85,16.97,16.4801,16.75,16.5854865518283,99800,0.0,1.0
2010-07-26,16.4,16.84,16.09,16.73,16.5656829857963,111800,0.0,1.0
2010-07-23,15.32,16.28,15.32,16.25,16.0903974010275,130100,0.0,1.0
2010-07-22,14.73,15.51,14.73,15.48,15.3279601087942,152800,0.0,1.0
2010-07-21,14.86,14.96,14.4,14.41,14.2684693260804,51900,0.0,1.0
2010-07-20,14.35,14.82,14.2,14.76,14.615031731641,110000,0.0,1.0
2010-07-19,14.86,15.12,14.31,14.58,14.4367996373527,126600,0.0,1.0
2010-07-16,15.52,15.68,14.83,14.85,14.7041477787851,126500,0.0,1.0
2010-07-15,15.74,15.77,15.3,15.7,15.5457993351466,59300,0.0,1.0
2010-07-14,15.73,15.89,15.63,15.76,15.6052100332427,65700,0.0,1.0
2010-07-13,15.58,15.9,15.44,15.84,15.6844242973708,83900,0.0,1.0
2010-07-12,15.54,15.65,15.21,15.28,15.1299244484739,52900,0.0,1.0
2010-07-09,15.35,15.67,15.18,15.65,15.4962904200665,49000,0.0,1.0
2010-07-08,15.09,15.42,14.88,15.39,15.23884406165,159500,0.0,1.0
2010-07-07,14.14,14.9,13.93,14.88,14.7338531278332,105800,0.0,1.0
2010-07-06,14.72,15.04,13.96,14.03,13.8922015714717,109600,0.0,1.0
2010-07-02,15.12,15.12,14.51,14.51,14.3674871562406,118600,0.0,1.0
2010-07-01,15.24,15.29,14.56,14.94,14.7932638259293,60600,0.0,1.0
2010-06-30,15.46,15.81,15.18,15.23,15.0804155333938,63600,0.0,1.0
2010-06-29,15.86,15.91,15.37,15.5,15.3477636748262,124600,0.0,1.0
2010-06-28,16.19,16.53,15.95,16.22,16.0606920519794,68700,0.0,1.0
2010-06-25,15.91,16.36,15.3,16.07,15.9121653067392,330600,0.0,1.0
2010-06-24,15.9,16.17,15.71,15.82,15.6646207313388,61300,0.0,1.0
2010-06-23,15.99,16.44,15.505,16.08,15.9220670897552,60000,0.0,1.0
2010-06-22,16.44,16.68,15.98,15.99,15.8329510426111,58400,0.0,1.0
2010-06-21,16.75,16.75,16.2,16.36,16.1993170142037,64700,0.0,1.0
2010-06-18,16.35,16.66,16.11,16.64,16.4765669386522,153800,0.0,1.0
2010-06-17,16.25,16.33,15.98,16.31,16.1498080991236,61800,0.0,1.0
2010-06-16,15.88,16.28,15.51,16.25,16.0903974010275,142900,0.0,1.0
2010-06-15,15.9,16.1101,15.71,16.1,15.9418706557872,152300,0.0,1.0
2010-06-14,15.97,16.35,15.75,15.88,15.7240314294349,156300,0.0,1.0
2010-06-11,15.23,15.93,15.2221,15.93,15.773540344515,180300,0.0,1.0
2010-06-10,14.58,15.56,14.58,15.545,15.3923216983983,204000,0.0,1.0
2010-06-09,15.03,15.19,14.57,14.7,14.5556210335449,215800,0.0,1.0
2010-06-08,15.76,16.0,15.14,15.36,15.209138712602,334900,0.0,1.0
2010-06-07,16.34,16.4,15.69,15.72,15.5656029011786,119200,0.0,1.0
2010-06-04,16.85,16.89,16.13,16.29,16.1300045330916,95600,0.0,1.0
2010-06-03,17.01,17.47,16.91,17.36,17.1894953158054,48900,0.0,1.0
2010-06-02,16.29,17.09,16.29,17.08,16.9122453913569,88100,0.0,1.0
2010-06-01,16.61,16.83,16.22,16.23,16.0705938349955,69900,0.0,1.0
2010-05-28,16.98,17.21,16.56,16.82,16.6547990329405,72200,0.0,1.0
2010-05-27,16.51,17.12,16.28,17.09,16.9221471743729,48400,0.0,1.0
2010-05-26,16.26,16.83,16.04,16.16,16.0012813538833,105600,0.0,1.0
2010-05-25,15.72,16.23,15.34,16.17,16.0111831368994,98100,0.0,1.0
2010-05-24,16.31,16.41,16.05,16.24,16.0804956180115,67100,0.0,1.0
2010-05-21,15.76,16.47,15.071,16.37,16.2092187972197,157100,0.0,1.0
2010-05-20,17.07,17.07,15.85,16.06,15.9022635237232,242600,0.0,1.0
2010-05-19,17.13,17.6,16.68,17.56,17.3875309761257,100800,0.0,1.0
2010-05-18,18.17,18.19,17.19,17.24,17.0706739196132,88600,0.0,1.0
2010-05-17,18.4,18.51,17.7,17.89,17.7142898156543,113500,0.0,1.0
2010-05-14,18.42,18.45,17.91,18.26,18.0806557872469,59000,0.0,1.0
2010-05-13,18.78,19.07,18.37,18.62,18.4371199758235,102800,0.0,1.0
2010-05-12,18.37,19.04,18.312,18.89,18.704468117256,96500,0.0,1.0
2010-05-11,17.92,18.48,17.59,18.26,18.0806557872469,60300,0.0,1.0
2010-05-10,17.87,18.15,17.27,18.07,17.8925219099426,142600,0.0,1.0
2010-05-07,17.13,17.67,16.8101,16.95,16.7835222121487,185800,0.0,1.0
2010-05-06,18.1,18.54,16.48,17.32,17.1498881837413,149300,0.0,1.0
2010-05-05,18.73,18.92,18.04,18.14,17.9618343910547,154000,0.0,1.0
2010-05-04,18.84,19.2,18.38,18.87,18.6846645512239,262600,0.0,1.0
2010-05-03,18.4,18.94,17.98,18.88,18.6945663342399,268700,0.0,1.0
2010-04-30,17.73,18.02,17.51,17.51,17.3380220610456,140500,0.0,1.0
2010-04-29,17.41,17.74,17.22,17.74,17.565763070414,70100,0.0,1.0
2010-04-28,17.47,17.57,17.25,17.36,17.1894953158054,42700,0.0,1.0
2010-04-27,17.87,18.07,17.3,17.33,17.1597899667573,64500,0.0,1.0
2010-04-26,17.93,18.07,17.9155,17.96,17.7836022967664,43700,0.0,1.0
2010-04-23,18.19,18.215,17.93,18.0,17.8232094288305,71000,0.0,1.0
2010-04-22,18.0,18.3,17.81,18.26,18.0806557872469,52800,0.0,1.0
2010-04-21,18.2,18.35,17.95,18.21,18.0311468721668,60200,0.0,1.0
2010-04-20,17.98,18.35,17.74,18.24,18.0608522212149,126600,0.0,1.0
2010-04-19,17.59,17.81,17.17,17.67,17.4964505893019,223900,0.0,1.0
2010-04-16,17.9,17.9,17.48,17.61,17.4370398912058,102500,0.0,1.0
2010-04-15,17.78,18.18,17.64,17.9,17.7241915986703,128000,0.0,1.0
2010-04-14,16.86,17.85,16.86,17.85,17.6746826835902,238900,0.0,1.0
2010-04-13,16.67,16.9,16.56,16.85,16.6845043819885,85700,0.0,1.0
2010-04-12,16.52,16.83,16.5,16.68,16.5161740707162,70300,0.0,1.0
2010-04-09,16.59,16.71,16.3,16.57,16.40725445754,113100,0.0,1.0
2010-04-08,15.8,16.8,15.68,16.65,16.4864687216682,187900,0.0,1.0
2010-04-07,15.46,15.81,15.4234,15.81,15.6547189483228,151900,0.0,1.0
2010-04-06,15.31,15.64,15.31,15.57,15.4170761559383,60600,0.0,1.0
2010-04-05,14.95,15.49,14.95,15.49,15.3378618918102,114500,0.0,1.0
2010-04-01,14.84,15.07,14.75,14.94,14.7932638259293,59000,0.0,1.0
2010-03-31,14.77,15.2,14.77,14.7875,14.642261634935,132700,0.0,1.0
2010-03-30,15.1,15.28,14.86,14.91,14.7635584768812,96000,0.0,1.0
2010-03-29,15.14,15.39,14.97,15.04,14.8922816560894,84600,0.0,1.0
2010-03-26,15.27,15.485,15.09,15.15,15.0012012692656,105700,0.0,1.0
2010-03-25,15.5,15.84,15.13,15.17,15.0210048352977,99700,0.0,1.0
2010-03-24,15.55,15.7,15.4,15.42,15.2685494106981,133000,0.0,1.0
2010-03-23,15.5,15.7,15.37,15.66,15.5061922030825,165800,0.0,1.0
2010-03-22,15.13,15.54,14.95,15.48,15.3279601087942,118800,0.0,1.0
2010-03-19,15.98,15.98,15.04,15.21,15.0606119673617,176800,0.0,1.0
2010-03-18,16.12,16.12,15.84,15.86,15.7042278634028,84900,0.0,1.0
2010-03-17,16.04,16.44,16.0,16.23,16.0705938349955,74700,0.0,1.0
2010-03-16,15.78,16.04,15.63,16.04,15.8824599576911,83400,0.0,1.0
2010-03-15,15.8,15.84,15.3,15.72,15.5656029011786,47300,0.0,1.0
2010-03-12,16.0,16.03,15.55,15.86,15.7042278634028,42500,0.0,1.0
2010-03-11,15.98,16.01,15.75,16.01,15.8527546086431,68800,0.0,1.0
2010-03-10,15.44,16.12,15.0,16.0,15.8428528256271,812200,0.0,1.0
2010-03-09,15.33,15.55,15.19,15.49,15.3378618918102,124500,0.0,1.0
2010-03-08,15.62,15.62,15.4,15.46,15.3081565427622,86800,0.0,1.0
2010-03-05,15.49,15.7375,15.45,15.67,15.5160939860985,309400,0.0,1.0
2010-03-04,15.35,15.56,15.31,15.49,15.3378618918102,91000,0.0,1.0
2010-03-03,15.74,15.75,15.26,15.36,15.209138712602,104000,0.0,1.0
2010-03-02,15.95,15.99,15.725,15.76,15.6052100332427,95600,0.0,1.0
2010-03-01,15.9,16.2,15.82,15.9,15.7438349954669,115300,0.0,1.0
2010-02-26,15.91,16.02,15.6,15.82,15.6646207313388,74200,0.0,1.0
2010-02-25,16.09,16.1,15.75,15.93,15.773540344515,86400,0.0,1.0
2010-02-24,15.65,16.38,15.53,16.36,16.1993170142037,209600,0.0,1.0
2010-02-23,15.83,15.95,15.04,15.6,15.4467815049864,118200,0.0,1.0
2010-02-22,16.03,16.29,15.82,15.9,15.7438349954669,80400,0.0,1.0
2010-02-19,15.76,16.2,15.51,16.02,15.8626563916591,98600,0.0,1.0
2010-02-18,15.58,15.77,15.48,15.76,15.6052100332427,31500,0.0,1.0
2010-02-17,15.4,15.66,15.21,15.55,15.3972725899063,67000,0.0,1.0
2010-02-16,15.18,15.4,15.17,15.4,15.2487458446661,46700,0.0,1.0
2010-02-12,14.66,15.15,14.53,15.13,14.9813977032336,91000,0.0,1.0
2010-02-11,14.55,14.96,14.34,14.79,14.644737080689,90100,0.0,1.0
2010-02-10,14.31,14.73,14.31,14.64,14.4962103354488,132500,0.0,1.0
2010-02-09,14.52,14.626,14.21,14.41,14.2684693260804,65100,0.0,1.0
2010-02-08,14.5,14.57,14.29,14.37,14.2288621940163,134600,0.0,1.0
2010-02-05,14.34,14.55,14.11,14.49,14.3476835902085,121500,0.0,1.0
2010-02-04,14.58,14.8,14.01,14.35,14.2090586279843,166100,0.0,1.0
2010-02-03,14.48,14.84,14.4,14.77,14.624933514657,112700,0.0,1.0
2010-02-02,14.51,14.6,14.38,14.5,14.3575853732245,85000,0.0,1.0
2010-02-01,14.42,14.63,14.1995,14.54,14.3971925052886,74700,0.0,1.0
2010-01-29,14.49,14.6,14.34,14.4,14.2585675430644,160100,0.0,1.0
2010-01-28,14.61,14.68,14.26,14.42,14.2783711090964,104400,0.0,1.0
2010-01-27,14.32,14.66,14.15,14.62,14.4764067694167,86300,0.0,1.0
2010-01-26,14.44,14.55,14.33,14.4,14.2585675430644,131700,0.0,1.0
2010-01-25,14.48,14.59,14.165,14.45,14.3080764581445,845200,0.0,1.0
2010-01-22,14.5,15.25,14.2,14.29,14.1496479298882,347600,0.0,1.0
2010-01-21,14.64,14.64,13.32,13.62,13.486228467815,320800,0.0,1.0
2010-01-20,15.07,15.14,14.37,14.57,14.4268978543367,157500,0.0,1.0
